,MSZoning,LotFrontage,LotArea,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,2ndFlrSF,GrLivArea,Bedroom,Kitchen,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,Fence,MiscFeature,MoSold,YrSold,SaleType,SaleCondition,BsmtBath,Bath,2Materials,MSZoning_RL,MSZoning_RM,Alley_No,LotShape_Reg,LotShape_IR1,LandContour_Lvl,LotConfig_Inside,LotConfig_Corner,LandSlope_Gtl,Condition1_Norm,BldgType_1Fam,HouseStyle_1Story,HouseStyle_2Story,RoofStyle_Gable,RoofStyle_Hip,Exterior1st_VinylSd,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Wd Sdng,Exterior2nd_VinylSd,Exterior2nd_MetalSd,Exterior2nd_HdBoard,MasVnrType_None,MasVnrType_BrkFace,Foundation_PConc,Foundation_CBlock,BsmtExposure_No,BsmtExposure_Av,Heating_GasA,Electrical_SBrkr,GarageType_Attchd,GarageType_Detchd,PavedDrive_Y,MiscFeature_No,SaleType_WD,SaleCondition_Normal,MSSubClass_120,MSSubClass_160,MSSubClass_180,MSSubClass_190,MSSubClass_20,MSSubClass_30,MSSubClass_40,MSSubClass_45,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSSubClass_150,SalePrice
281,3,4.110873864173311,8.881975184248867,2,1,2,1,1,225500.0,3,2,3,6,5,2006,2006,2,3,2,3,4.23410650459726,4,3,3,4,3,1,6,6.80903930604298,1,0.0,5.8805329864007,7.141245122350491,3,4,1,3,0.0,7.141245122350491,2,0.6931471805599453,4,5,8,0,0,2,2006.0,3,572,3,3,3,0.0,4.795790545596741,0.0,0.0,0.0,0,2,5,2006,3,2,0.0,2.0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.128116509451258
282,3,3.5553480614894135,8.529911963824013,2,1,2,1,1,314906.5,3,1,3,7,5,2007,2008,2,3,2,3,5.117993812416755,4,3,3,4,3,1,6,6.807934943699926,1,0.0,6.018593214496234,7.181591944611865,3,5,1,3,0.0,7.181591944611865,2,0.6931471805599453,4,6,8,1,4,2,2008.0,2,626,3,3,3,5.153291594497779,4.143134726391533,0.0,0.0,0.0,0,2,4,2009,1,1,1.0,2.0,0,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.242891437918386
283,3,4.31748811353631,9.170871628065816,2,1,2,1,1,225500.0,2,2,3,8,5,2008,2009,2,3,2,3,4.290459441148391,4,3,3,4,3,1,1,0.0,1,0.0,7.292337176173877,7.292337176173877,3,5,1,3,0.0,7.292337176173877,3,0.6931471805599453,4,6,8,1,4,2,2008.0,3,898,3,3,3,5.351858133476067,5.017279836814924,0.0,0.0,0.0,0,2,12,2009,3,2,0.0,2.0,0,1,0,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.407383590534293
284,3,3.9318256327243257,8.98882050177807,2,1,2,1,1,184900.0,3,2,3,6,5,1992,1992,2,3,2,1,0.0,4,3,3,4,3,1,6,6.066108090103747,1,0.0,7.044032897274685,7.362645270417825,3,4,1,3,0.0,7.362645270417825,2,0.6931471805599453,4,5,8,0,0,2,1992.0,2,529,3,3,3,0.0,0.0,3.970291913552122,0.0,0.0,0,2,7,2007,2,1,1.0,2.0,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.09626335986454
285,3,3.58351893845611,8.355144739461839,2,2,2,1,1,225500.0,3,2,4,7,5,2006,2007,2,4,2,1,0.0,4,3,3,4,3,1,1,0.0,1,0.0,6.439350371100098,6.439350371100098,3,5,1,3,6.439350371100098,7.1316985104669115,2,0.6931471805599453,4,5,8,0,0,1,2006.0,2,528,3,3,3,0.0,4.007333185232471,0.0,0.0,0.0,0,2,6,2007,3,2,0.0,2.5,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.011886987792716
290,3,4.795790545596741,9.655795128300506,2,1,2,1,1,197200.0,3,2,4,8,5,2006,2006,2,3,2,1,0.0,4,3,3,4,3,2,1,0.0,1,0.0,6.984716320118266,6.984716320118266,3,5,1,3,6.734591659972948,7.560080465021827,3,0.6931471805599453,4,8,8,1,4,2,2006.0,2,685,4,3,3,0.0,3.9512437185814275,0.0,0.0,0.0,0,2,7,2006,3,2,0.0,2.5,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.359784657728284
293,3,4.248495242049359,9.720765915720834,2,2,2,1,1,182900.0,4,2,4,7,7,1977,1994,2,3,2,2,3.5553480614894135,3,3,1,3,3,1,5,6.679599185844383,1,0.0,0.0,6.679599185844383,3,2,1,3,6.679599185844383,7.724888439323074,3,0.6931471805599453,4,9,8,1,3,2,1977.0,3,539,3,3,3,0.0,5.5254529391317835,0.0,0.0,0.0,0,2,3,2006,2,1,1.0,2.5,0,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.367345048436391
297,3,4.204692619390966,8.909235279192261,2,2,2,1,1,225500.0,3,2,4,7,5,1997,1998,3,3,2,2,7.3783837129967145,4,3,3,4,3,1,4,6.476972362889683,1,0.0,5.7899601708972535,6.883462586413092,3,5,1,3,6.883462586413092,7.576097340623111,3,0.6931471805599453,4,7,8,1,3,1,1997.0,2,576,3,3,3,0.0,2.3978952727983707,0.0,0.0,5.293304824724492,0,2,6,2007,2,1,0.0,2.5,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.384223015005313
298,3,4.51085950651685,9.367429587218957,2,1,2,1,1,182900.0,3,2,4,6,6,1968,1968,3,4,2,2,5.902633333401366,4,3,1,3,3,1,5,5.953243334287785,3,5.170483995038151,4.969813299576001,6.555356891810665,3,4,1,3,6.555356891810665,7.463936604468925,3,0.6931471805599453,3,7,8,1,4,2,1968.0,1,539,3,3,3,5.41610040220442,0.0,0.0,0.0,0.0,0,2,6,2007,2,1,0.5,2.0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.07254696717504
299,3,4.394449154672439,9.546884034617925,2,1,2,1,1,200624.0,3,2,3,6,8,1950,2004,2,4,2,1,0.0,3,4,1,3,3,1,1,0.0,1,0.0,6.996681488176539,6.996681488176539,3,5,1,3,0.0,7.050122520269059,3,0.6931471805599453,4,6,8,1,4,2,1950.0,1,300,3,3,3,0.0,3.6109179126442243,0.0,0.0,0.0,4,2,8,2009,2,1,0.5,1.0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.973516181427835
300,3,4.51085950651685,9.664659134301736,2,1,2,1,1,200624.0,3,1,3,5,5,1953,1953,3,4,2,2,4.04305126783455,3,3,1,3,3,2,4,6.7357800142423265,1,0.0,5.783825182329737,7.061334366910438,3,3,1,3,0.0,7.198183577101943,2,0.6931471805599453,3,5,8,2,4,2,1953.0,1,375,3,3,3,0.0,0.0,0.0,0.0,0.0,0,2,6,2006,2,1,1.0,1.0,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11.964007453736912
301,3,4.204692619390966,9.694431800539537,2,2,2,1,1,197200.0,3,2,4,8,5,1998,1999,2,3,2,1,0.0,4,3,3,4,3,1,6,5.641907070938114,1,0.0,6.617402977974478,6.9363427358340495,3,5,1,3,7.1252830915107115,7.8050670442584895,4,0.6931471805599453,4,9,8,1,3,3,1998.0,3,683,3,3,3,5.342334251964811,3.9318256327243257,0.0,0.0,0.0,0,2,5,2007,2,1,0.0,2.5,0,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.495007682693725
302,3,4.77912349311153,9.525516008736886,2,2,2,1,1,197200.0,3,2,3,7,5,2001,2002,2,3,2,2,5.017279836814924,4,3,3,4,3,1,1,0.0,1,0.0,7.340835554123275,7.340835554123275,3,5,1,3,0.0,7.340835554123275,3,0.6931471805599453,4,6,8,1,3,2,2001.0,2,843,3,3,3,6.150602768446279,4.406719247264253,0.0,0.0,0.0,0,2,1,2006,2,1,0.0,2.0,0,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.230770136157428
303,3,4.2626798770413155,9.19023970026918,2,1,2,1,1,197200.0,3,2,3,5,7,1972,1972,2,3,2,1,0.0,3,3,3,3,3,1,5,6.796823718274855,1,0.0,0.0,6.796823718274855,3,3,1,3,0.0,6.796823718274855,3,0.6931471805599453,3,5,8,0,0,2,1975.0,1,552,3,3,3,5.54907608489522,0.0,0.0,0.0,0.0,2,2,7,2006,2,1,1.0,1.0,0,1,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.917730355182513
304,2,4.477336814478207,9.819399172153842,2,1,2,1,1,118250.0,3,2,4,7,9,1880,2002,2,2,3,1,0.0,3,3,1,3,3,1,1,0.0,1,0.0,7.293697720601438,7.293697720601438,3,5,1,3,7.506042178518122,8.158802490694002,3,0.6931471805599453,4,10,8,1,5,2,2003.0,1,870,3,3,3,5.713732805509369,0.0,0.0,0.0,0.0,0,2,5,2008,2,1,0.0,3.0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12.59473402514672
305,3,4.394449154672439,9.248310303227811,2,1,2,1,1,197200.0,3,2,3,8,5,2004,2005,2,2,3,3,5.5093883366279774,4,3,3,4,3,1,6,7.289610521451167,1,0.0,6.285998094508865,7.601402334583733,3,5,1,3,0.0,7.601402334583733,3,0.6931471805599453,4,8,8,0,0,2,2004.0,3,888,3,3,3,5.1298987149230735,0.0,0.0,0.0,0.0,0,2,7,2007,2,1,1.0,2.0,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.631016799175821
306,3,4.762173934797756,9.508591395777199,2,1,2,1,1,184900.0,2,2,4,7,5,1990,1991,2,4,2,2,5.5093883366279774,4,3,1,4,3,1,5,6.55250788703459,1,0.0,0.0,6.55250788703459,3,4,1,3,7.022868086082641,7.716015266642587,4,0.6931471805599453,4,8,8,1,3,2,1990.0,2,746,3,3,3,4.852030263919617,3.8066624897703196,5.41610040220442,0.0,0.0,0,2,6,2007,2,1,1.0,2.5,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.323860125621126
309,3,4.51085950651685,9.42375676753181,2,2,2,1,1,314906.5,3,2,3,9,5,2003,2004,2,3,2,1,0.0,4,3,3,5,3,3,6,7.150701457592526,1,0.0,6.434546518787453,7.5480289699350145,3,5,1,3,0.0,7.573017256052546,3,0.6931471805599453,5,8,8,3,5,2,2003.0,3,708,3,3,3,5.342334251964811,5.170483995038151,0.0,0.0,0.0,0,2,11,2006,2,1,1.0,2.0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.793862088206213
310,3,4.248495242049359,8.94715577112479,2,2,2,1,1,181000.0,3,2,4,6,5,1993,1994,2,4,2,2,4.727387818712341,3,3,3,4,3,1,5,6.251903883165888,1,0.0,5.19295685089021,6.548219102762372,3,4,1,3,6.690842277418564,7.31455283232408,3,0.6931471805599453,4,6,8,1,3,2,1993.0,3,420,3,3,3,5.25227342804663,4.1588830833596715,0.0,0.0,0.0,0,2,5,2006,2,1,0.0,2.5,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.017336559562407
313,3,5.017279836814924,12.279536839074337,2,2,3,1,2,228475.0,3,2,3,7,5,1965,1965,3,1,2,1,0.0,3,3,1,4,3,3,5,7.1204443723924875,3,6.710523109452428,4.394449154672439,7.667158255319148,2,3,1,3,0.0,7.619233416226805,3,0.6931471805599453,3,8,8,2,4,2,1965.0,2,513,3,3,3,0.0,0.0,0.0,0.0,0.0,0,2,6,2009,2,1,2.0,2.0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.834683971615659
315,3,4.276666119016055,8.961366060627451,2,2,2,1,1,181000.0,3,2,4,7,5,2004,2005,2,3,2,1,0.0,4,3,3,4,3,1,6,6.054439346269371,1,0.0,5.676753802268282,6.57507584059962,3,5,1,3,6.57507584059962,7.267525427828172,3,0.6931471805599453,4,6,8,1,4,2,2004.0,3,432,3,3,3,4.61512051684126,3.9512437185814275,0.0,0.0,0.0,0,2,7,2009,2,1,1.0,2.5,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.146858590895919
316,3,4.553876891600541,9.473166068429098,2,2,2,1,1,182900.0,3,2,4,7,7,1980,1980,2,2,3,2,5.631211781821365,4,3,1,4,3,1,6,6.541029999189903,1,0.0,5.0369526024136295,6.740519359606223,3,3,1,3,7.0909098220799835,7.763871287820222,4,0.6931471805599453,5,10,8,1,3,2,1983.0,2,484,3,3,3,5.666426688112432,5.278114659230517,0.0,0.0,0.0,4,2,8,2009,2,1,1.0,2.5,1,1,0,1,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.468440756144114
317,3,4.330733340286331,9.105090961257085,2,1,2,1,1,225500.0,3,2,4,8,5,2006,2006,2,3,2,1,0.0,4,3,3,4,3,2,1,0.0,1,0.0,6.9930151229329605,6.9930151229329605,3,5,1,3,6.77078942390898,7.580699752224563,3,0.6931471805599453,4,8,8,1,4,2,2006.0,2,1025,3,3,3,5.342334251964811,3.8501476017100584,0.0,0.0,0.0,0,2,12,2007,2,1,0.0,2.5,0,0,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.506180941677357
318,3,4.51085950651685,9.200391041122515,2,1,3,1,2,301500.0,3,2,4,7,5,1993,1993,2,4,2,2,5.54907608489522,4,3,3,4,3,3,6,6.895682697747868,1,0.0,5.8888779583328805,7.206377291472252,3,5,1,3,7.150701457592526,7.881182202227102,4,0.6931471805599453,4,9,8,1,3,2,1993.0,2,656,3,3,3,5.831882477283517,4.110873864173311,4.976733742420574,0.0,0.0,0,2,4,2009,2,1,1.0,2.5,0,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.468440756144114
319,3,4.248495242049359,9.55506418479516,2,1,2,1,1,182900.0,3,2,3,7,5,1980,1980,2,3,2,2,5.420534999272286,3,3,1,4,3,2,6,6.9440872082295275,1,0.0,5.820082930352362,7.224753405767971,3,3,1,3,0.0,7.29505641646263,3,0.6931471805599453,3,6,8,2,3,2,1980.0,1,588,3,3,3,5.455321115357702,3.8918202981106265,0.0,0.0,0.0,0,2,6,2009,2,1,1.0,2.0,0,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.141539457711714
320,3,4.718498871295094,9.696463383101802,2,1,2,1,1,314906.5,3,2,4,9,5,2006,2006,2,3,2,3,5.916202062607435,3,3,3,5,4,2,1,0.0,1,0.0,7.1308988302963465,7.1308988302963465,3,5,1,3,7.206377291472252,7.862112211662748,4,0.6931471805599453,4,9,8,0,0,2,2006.0,2,840,3,3,3,5.484796933490655,5.043425116919247,0.0,0.0,0.0,0,2,9,2006,3,2,0.0,3.5,0,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.74444728628135
321,3,4.605170185988092,9.400960731584833,2,2,2,1,1,314906.5,3,2,4,8,5,2004,2004,2,3,2,2,5.963579343618446,4,3,3,5,3,2,6,6.878326468291325,1,0.0,5.117993812416755,7.036148493750536,3,5,1,3,7.195187320178709,7.81156848934518,4,0.6931471805599453,4,10,8,1,4,3,2004.0,3,872,3,3,3,5.220355825078324,5.043425116919247,0.0,0.0,0.0,0,2,6,2007,2,1,1.0,2.5,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.777055016970678
322,3,4.465908118654584,9.247732491193245,2,2,2,1,1,184900.0,3,2,4,7,5,1986,1987,2,3,2,2,5.153291594497779,4,3,1,3,3,3,2,3.367295829986474,5,7.29641326877392,0.0,7.315218389752975,3,5,1,3,7.071573364211532,7.912423121473705,4,0.6931471805599453,4,8,8,1,3,2,1987.0,3,576,3,3,3,5.308267697401205,4.574710978503383,0.0,0.0,0.0,3,2,8,2007,2,1,1.0,2.5,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.614868865984631
324,3,4.574710978503383,9.330431852234003,2,1,2,1,1,141000.0,4,2,3,7,7,1967,2007,3,4,2,2,5.707110264748875,4,4,1,4,3,1,1,0.0,1,0.0,6.566672429803241,6.566672429803241,3,5,1,3,6.985641817639208,7.999342952713282,5,0.6931471805599453,4,11,8,1,4,3,1961.0,3,564,3,3,3,5.484796933490655,0.0,0.0,0.0,0.0,0,2,6,2010,2,1,0.0,2.5,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.396697137361691
326,3,3.4965075614664802,9.291643823040218,2,2,2,2,1,206000.0,3,2,3,8,5,1993,1993,2,1,2,1,0.0,4,3,3,4,3,3,6,7.3901814282264295,1,0.0,4.61512051684126,7.450079569807499,3,5,1,3,0.0,7.450079569807499,1,0.6931471805599453,4,6,8,2,4,2,1993.0,3,473,3,3,3,4.812184355372417,3.4339872044851463,0.0,0.0,0.0,0,2,5,2008,3,1,2.0,1.5,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.688501881189456
328,3,4.248495242049359,9.383368881858544,2,2,1,1,1,127000.0,4,2,2,6,6,1916,1994,2,4,2,1,0.0,3,3,1,3,3,1,1,0.0,1,0.0,6.739336627357174,6.739336627357174,3,4,0,2,6.536691597591305,7.666221925662725,5,0.6931471805599453,4,10,8,0,0,1,1930.0,1,441,3,3,3,0.0,4.110873864173311,5.594711379601839,0.0,0.0,0,2,7,2009,2,1,0.0,2.0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12.276069679344003
332,3,4.454347296253507,9.273878392780171,2,2,2,1,1,314906.5,3,2,3,8,5,2003,2004,2,3,2,2,5.6937321388027,4,3,3,4,3,1,6,7.025538314638521,0,6.173786103901937,7.38025578842646,8.073091199693154,3,5,1,3,0.0,7.396335293800808,3,0.6931471805599453,4,7,8,1,4,2,2003.0,2,880,3,3,3,0.0,0.0,0.0,0.0,0.0,0,2,10,2009,2,1,1.0,2.0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.556733038263905
333,2,4.0943445622221,9.011767474596178,2,1,2,2,1,314906.5,3,2,3,7,5,2004,2004,2,3,2,3,4.990432586778736,4,3,3,4,3,2,6,6.580639137284949,1,0.0,6.459904454377535,7.214504414151143,3,5,1,3,0.0,7.214504414151143,2,0.6931471805599453,4,6,8,1,4,2,2004.0,2,484,3,3,3,5.262690188904886,3.4339872044851463,0.0,0.0,0.0,0,2,7,2008,2,1,1.0,2.0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.240478903153711
334,3,4.0943445622221,9.10974625674048,2,2,2,1,1,181000.0,3,2,4,6,5,1998,1998,2,3,2,1,0.0,3,3,3,4,3,3,6,6.720220155135295,1,0.0,4.7535901911063645,6.8501261661455,3,4,1,3,6.54534966033442,7.40184157874383,3,0.6931471805599453,3,7,8,2,3,2,1998.0,3,472,3,3,3,4.61512051684126,3.6635616461296463,0.0,0.0,0.0,0,2,7,2008,2,1,1.0,2.5,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.165255859329688
335,3,4.248495242049359,12.011644093954345,2,2,4,1,2,228475.0,3,1,2,5,6,1965,1965,2,3,2,1,0.0,3,3,1,3,3,3,5,7.1308988302963465,4,4.997212273764115,4.6443908991413725,7.313220387090301,3,5,1,3,5.123963979403259,7.488293515159428,3,0.6931471805599453,3,7,8,2,4,2,1965.0,3,529,3,3,3,6.508769136971682,0.0,0.0,0.0,0.0,0,2,8,2008,2,1,2.0,2.0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12.34126328584159
336,3,4.465908118654584,9.558035114334135,2,2,4,1,1,282000.0,3,2,3,9,5,2005,2006,3,3,2,3,5.303304908059076,4,3,3,5,3,3,6,7.1308988302963465,1,0.0,6.513230110912307,7.56164174558878,3,5,1,3,0.0,7.56164174558878,3,0.6931471805599453,4,8,8,1,4,2,2005.0,3,676,3,3,3,5.187385805840755,3.9512437185814275,0.0,0.0,0.0,0,2,7,2007,2,1,1.0,2.0,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.841132451487937
337,3,4.2626798770413155,9.119977931895791,2,1,2,1,1,197200.0,3,2,3,7,5,2002,2003,2,3,2,2,4.736198448394496,4,3,3,4,3,2,6,6.698268054115413,1,0.0,6.588926477533519,7.337587743538596,3,5,1,3,0.0,7.337587743538596,3,0.6931471805599453,4,7,8,0,0,2,2002.0,2,532,3,3,3,5.262690188904886,4.31748811353631,0.0,0.0,0.0,0,2,12,2008,2,1,1.0,2.0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.273735966890268
338,3,4.5217885770490405,9.557187177595935,2,1,2,1,1,182900.0,3,2,3,7,7,1984,1998,2,4,2,1,0.0,4,3,1,4,3,2,5,5.365976015021851,1,0.0,6.903747257584598,7.097548850614793,3,5,1,3,0.0,7.3914152346753585,3,0.6931471805599453,4,8,8,0,0,2,1984.0,2,440,3,3,3,4.6913478822291435,3.828641396489095,0.0,0.0,0.0,0,2,5,2006,2,1,1.0,2.0,0,1,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.218500103788143
340,3,4.454347296253507,9.56043370454936,2,1,2,1,1,228475.0,3,2,4,8,5,2002,2002,2,3,2,1,0.0,4,3,3,4,3,1,1,0.0,1,0.0,6.875232087276577,6.875232087276577,3,5,1,3,6.82001636467413,7.554334823725748,4,0.6931471805599453,4,9,8,0,0,2,2002.0,3,431,3,3,3,4.912654885736052,0.0,0.0,0.0,0.0,0,2,4,2010,2,1,0.0,2.5,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.220473454337986
