,MSZoning,LotFrontage,LotArea,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,2ndFlrSF,GrLivArea,Bedroom,Kitchen,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,Fence,MiscFeature,MoSold,YrSold,SaleType,SaleCondition,BsmtBath,Bath,2Materials,MSZoning_RL,MSZoning_RM,Alley_No,LotShape_Reg,LotShape_IR1,LandContour_Lvl,LotConfig_Inside,LotConfig_Corner,LandSlope_Gtl,Condition1_Norm,BldgType_1Fam,HouseStyle_1Story,HouseStyle_2Story,RoofStyle_Gable,RoofStyle_Hip,Exterior1st_VinylSd,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Wd Sdng,Exterior2nd_VinylSd,Exterior2nd_MetalSd,Exterior2nd_HdBoard,MasVnrType_None,MasVnrType_BrkFace,Foundation_PConc,Foundation_CBlock,BsmtExposure_No,BsmtExposure_Av,Heating_GasA,Electrical_SBrkr,GarageType_Attchd,GarageType_Detchd,PavedDrive_Y,MiscFeature_No,SaleType_WD,SaleCondition_Normal,MSSubClass_120,MSSubClass_160,MSSubClass_180,MSSubClass_190,MSSubClass_20,MSSubClass_30,MSSubClass_40,MSSubClass_45,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSSubClass_150,SalePrice
159,3,4.90527477843843,9.87194528452625,2,2,4,1,1,181000.0,3,2,4,7,5,2005,2006,2,3,2,2,6.124683390894205,4,3,3,4,3,2,6,4.060443010546419,1,0.0,7.197435354096591,7.239214973779806,3,5,1,3,6.976348070447749,7.809135398120538,4,0.6931471805599453,4,9,8,1,4,2,2006.0,2,576,3,3,3,5.480638923341991,4.890349128221754,0.0,5.1298987149230735,0.0,0,2,3,2006,3,2,1.0,2.5,0,1,0,1,0,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.676079399771027
161,3,4.709530201312334,9.524347869595513,2,2,2,1,1,314906.5,3,2,4,9,5,2003,2004,2,3,2,2,6.499787040655854,4,3,3,5,3,2,6,6.92461239604856,1,0.0,6.322565239927284,7.360739903058278,3,5,1,3,7.00033446027523,7.889459149404524,3,0.6931471805599453,5,10,8,2,4,3,2003.0,3,726,3,3,3,5.993961427306569,0.0,0.0,0.0,0.0,0,2,3,2008,2,1,1.0,2.5,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.929993908996359
162,3,4.564348191467836,9.407796816354407,2,1,2,1,1,314906.5,3,2,3,7,5,2005,2005,2,3,2,2,5.424950017481403,4,3,3,4,3,2,4,7.091742115095153,1,0.0,5.831882477283517,7.340835554123275,3,5,1,3,0.0,7.340835554123275,3,0.6931471805599453,4,7,8,1,4,2,2005.0,2,532,3,3,3,0.0,4.2626798770413155,0.0,0.0,0.0,0,2,5,2010,3,2,0.0,2.0,0,1,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.301387370778713
167,3,4.465908118654584,9.265112607823163,2,1,2,1,1,314906.5,3,2,4,8,5,2007,2007,2,3,2,3,5.707110264748875,4,3,3,5,3,1,6,7.161622002939187,1,0.0,5.68697535633982,7.367077059881012,3,5,1,3,6.313548046277095,7.6787889981991535,3,0.6931471805599453,5,8,8,1,4,2,2007.0,3,789,3,3,3,5.187385805840755,4.795790545596741,0.0,0.0,0.0,0,2,11,2007,3,2,1.0,1.5,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.693501691489768
169,3,4.248495242049359,9.72136597574484,2,2,2,1,1,228475.0,3,2,3,8,6,1981,1981,3,3,2,2,6.483107351457199,4,3,1,4,3,1,1,0.0,1,0.0,7.430707082545968,7.430707082545968,3,3,1,3,0.0,7.443078374348516,2,0.6931471805599453,3,6,8,1,3,2,1981.0,2,511,3,3,3,6.354370040797351,4.174387269895637,0.0,0.0,0.0,0,2,1,2006,2,1,0.0,2.5,0,1,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.337105293891872
172,3,3.8066624897703196,8.576781982827894,2,2,2,1,1,282000.0,3,2,4,7,7,1987,1987,2,4,2,1,0.0,4,4,3,4,4,1,6,6.206575926724928,3,5.375278407684165,5.872117789475416,6.970730078143525,3,4,1,3,6.556778356158042,7.477604243197589,2,0.6931471805599453,4,5,8,1,3,2,1987.0,2,504,4,3,3,6.091309882077698,3.58351893845611,0.0,0.0,0.0,0,2,6,2006,2,1,1.0,2.0,0,1,0,1,0,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.384223015005313
178,3,4.1588830833596715,9.765603845172741,2,2,2,2,1,282000.0,3,2,3,9,5,2008,2009,3,3,2,3,6.618738983517219,5,3,3,5,3,1,6,7.552237287560802,1,0.0,5.746203190540153,7.7039102096163115,3,5,1,3,0.0,7.711996507047669,1,0.6931471805599453,5,9,8,1,4,2,2009.0,3,1166,3,3,3,0.0,4.110873864173311,0.0,0.0,0.0,0,2,7,2009,3,2,1.0,2.0,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13.126032637428713
185,2,4.51085950651685,10.041116787524166,2,2,2,1,1,118250.0,1,2,4,10,9,1892,1993,2,4,2,1,0.0,4,4,1,3,3,2,1,0.0,1,0.0,7.010311867307229,7.010311867307229,3,5,1,3,7.325807502595773,8.19118600464279,4,0.6931471805599453,5,12,8,2,3,1,1993.0,1,840,5,3,3,0.0,5.564520407322694,0.0,0.0,6.018593214496234,4,2,6,2006,2,1,0.0,2.5,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13.07107218827772
189,3,3.7376696182833684,8.501876487304344,2,1,2,1,1,282000.0,3,2,3,8,5,2001,2002,2,2,3,1,0.0,4,3,3,5,3,2,6,7.050989447068045,1,0.0,6.089044875446846,7.374001859350161,3,5,1,3,0.0,7.374001859350161,0,0.6931471805599453,5,5,8,1,4,2,2001.0,3,682,3,3,3,0.0,4.795790545596741,0.0,0.0,5.41610040220442,0,2,8,2008,2,1,1.0,1.5,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.563750586299374
190,3,4.2626798770413155,9.265869681768663,2,1,1,1,2,200624.0,3,2,4,8,8,1932,1994,3,1,2,1,0.0,4,3,1,4,4,1,3,5.697093486505405,1,0.0,6.322565239927284,6.74993119378857,3,3,1,3,7.072421900537371,7.911324018963353,3,0.6931471805599453,4,10,4,2,3,1,1932.0,1,440,3,3,3,0.0,4.31748811353631,0.0,0.0,0.0,0,2,12,2007,2,1,0.0,2.5,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.660331092405906
196,3,4.382026634673881,9.150271845510064,2,1,2,1,1,225500.0,3,2,3,7,5,2007,2007,3,2,3,3,5.327876168789581,5,3,3,5,3,1,6,7.027314514039777,1,0.0,6.398594934535208,7.454141078146678,3,5,1,3,0.0,7.454141078146678,3,0.6931471805599453,5,8,8,1,4,2,2007.0,3,786,3,3,3,5.147494476813453,4.9344739331306915,0.0,0.0,5.58724865840025,0,2,9,2007,3,2,1.0,2.0,1,1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.650351332641707
199,3,4.343805421853684,9.16868469670735,2,1,2,1,1,314906.5,3,2,3,8,5,2004,2005,3,3,2,2,5.572154032177765,4,3,3,5,3,2,6,6.9930151229329605,1,0.0,6.439350371100098,7.446585099157725,3,5,1,3,0.0,7.446585099157725,3,0.6931471805599453,5,7,8,1,4,2,2004.0,3,856,3,3,3,0.0,3.295836866004329,0.0,0.0,5.14166355650266,0,2,1,2009,2,1,1.0,2.0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.524166311833152
208,3,4.248495242049359,9.57254997141339,2,2,3,1,2,184900.0,3,2,4,7,5,1988,1989,2,3,2,2,4.859812404361672,4,3,1,4,3,3,6,6.97166860472579,1,0.0,4.532599493153256,7.05444965813294,3,5,1,3,6.78332520060396,7.631916513071252,3,0.6931471805599453,3,7,8,1,4,2,1988.0,3,454,3,3,3,4.110873864173311,4.02535169073515,0.0,0.0,5.043425116919247,0,2,4,2007,2,1,1.0,2.5,0,1,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.531776395271262
212,3,4.290459441148391,9.0642735958414,2,1,2,1,1,225500.0,3,2,4,7,5,2009,2009,2,3,2,1,0.0,3,3,3,4,3,1,6,6.71295620067707,1,0.0,4.3694478524670215,6.803505257608338,3,5,1,3,6.825460036255307,7.52456122628536,3,0.6931471805599453,4,7,8,1,3,2,2009.0,2,644,3,3,3,5.1298987149230735,4.6913478822291435,0.0,0.0,0.0,0,2,7,2009,3,2,1.0,2.5,0,0,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.439875187430008
218,3,4.248495242049359,9.658928824466434,2,2,2,1,1,200624.0,3,2,2,7,9,1939,2006,2,3,2,2,5.746203190540153,4,4,1,3,3,1,4,5.834810737062605,1,0.0,6.126869184114185,6.683360945766275,3,5,1,3,6.706862336602747,7.578145472419466,3,0.6931471805599453,4,8,8,2,3,2,1939.0,1,431,3,3,3,0.0,4.787491742782046,5.017279836814924,0.0,0.0,0,2,5,2008,2,1,0.5,1.5,0,1,0,1,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.649157827477366
224,3,4.6443908991413725,9.508442961755847,2,1,2,1,1,314906.5,3,2,3,10,5,2003,2003,3,3,2,2,6.827629234502852,5,3,3,5,3,3,6,4.04305126783455,1,0.0,7.756623334538858,7.780303087908373,3,5,1,3,0.0,7.780303087908373,3,0.6931471805599453,5,8,8,1,5,2,2003.0,3,968,3,3,3,5.517452896464707,4.663439094112067,0.0,0.0,0.0,0,2,6,2009,2,1,0.0,2.0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.864242696187505
226,3,4.418840607796598,9.205428327615163,2,2,2,1,1,301500.0,3,2,4,7,5,1995,1995,2,3,2,2,5.673323267171493,4,3,3,4,3,1,6,6.338594078203183,1,0.0,6.459904454377535,7.093404625868766,3,5,1,3,7.175489713624222,7.83241092718792,4,0.6931471805599453,4,9,8,1,3,2,1995.0,2,721,3,3,3,5.41610040220442,4.74493212836325,0.0,0.0,0.0,0,2,6,2007,2,1,0.0,2.5,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.577639650232573
231,3,5.1647859739235145,9.625029474611878,2,2,2,1,1,301500.0,3,2,4,8,5,1995,1996,2,3,2,2,6.2285110035911835,4,3,3,4,3,1,6,6.536691597591305,1,0.0,6.651571873589727,7.288244401020124,3,5,1,3,7.173958319756794,7.9355873855892,4,0.6931471805599453,5,9,8,1,3,2,1995.0,3,810,3,3,3,0.0,4.990432586778736,5.313205979041787,0.0,0.0,0,2,7,2009,2,1,1.0,2.5,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.90669432231532
238,3,4.543294782270004,9.395241931033524,2,1,2,1,1,314906.5,3,2,3,8,5,2007,2007,3,3,2,2,5.541263545158426,5,3,3,5,3,1,1,0.0,1,0.0,7.43543801981455,7.43543801981455,3,5,1,3,0.0,7.43543801981455,3,0.6931471805599453,4,7,8,0,0,2,2007.0,3,818,3,3,3,5.1298987149230735,5.43372200355424,0.0,0.0,0.0,0,2,12,2007,3,2,0.0,2.0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.669809806411457
240,3,4.330733340286331,9.105090961257085,2,1,2,1,1,225500.0,3,2,3,8,5,2008,2008,2,3,2,3,3.6109179126442243,4,3,3,4,3,2,6,6.983789965258135,1,0.0,6.192362489474872,7.356918242356021,3,5,1,3,0.0,7.356918242356021,3,0.6931471805599453,4,7,8,0,0,2,2008.0,2,750,3,3,3,4.976733742420574,5.1298987149230735,0.0,0.0,0.0,0,2,4,2010,2,1,1.0,2.0,0,0,0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.47801017053037
245,3,4.394449154672439,9.249657234353133,2,1,2,1,1,182900.0,3,2,3,7,5,1988,1988,2,4,2,2,4.634728988229636,3,3,1,4,3,2,6,6.835184586147301,1,0.0,6.821107472256465,7.520776415062797,3,4,1,3,0.0,7.5352967024440884,3,0.6931471805599453,3,6,8,1,3,2,1988.0,3,604,3,3,3,5.288267030694535,3.6888794541139363,0.0,0.0,0.0,0,2,6,2006,2,1,0.5,2.0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.394628892852941
249,3,4.248495242049359,11.976665770490767,2,2,3,2,2,200500.0,3,2,2,6,7,1958,2006,2,4,2,1,6.159095388491933,4,3,1,4,3,3,3,6.548219102762372,1,0.0,6.617402977974478,7.275864600546533,3,4,1,3,6.55250788703459,7.6708948313621175,4,0.6931471805599453,4,7,8,2,3,2,1958.0,3,389,3,3,3,0.0,4.59511985013459,0.0,0.0,0.0,0,2,6,2007,2,1,0.5,2.0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.531776395271262
251,2,3.8066624897703196,8.46611040118692,2,2,4,1,2,200624.0,3,2,3,8,5,2006,2007,3,3,2,3,6.1779441140506,4,3,3,4,3,3,6,7.3613754289773485,1,0.0,0.0,7.3613754289773485,3,5,1,3,0.0,7.3938782901077555,2,0.6931471805599453,4,5,8,1,4,2,2006.0,3,538,3,3,3,4.820281565605037,0.0,0.0,0.0,5.0369526024136295,0,2,12,2007,2,1,1.5,2.0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.367345048436391
255,3,4.204692619390966,9.075551045627543,2,2,2,1,1,181000.0,3,2,4,7,5,1999,1999,2,3,2,2,5.713732805509369,4,3,3,4,3,1,1,0.0,1,0.0,6.883462586413092,6.883462586413092,3,5,1,3,7.160069207596127,7.73718007783463,4,0.6931471805599453,4,8,8,1,3,3,1999.0,3,429,3,3,3,5.262690188904886,0.0,0.0,0.0,0.0,0,2,2,2006,2,1,0.0,2.5,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.345838935721968
256,3,4.174387269895637,9.081597496083457,2,2,2,1,1,225500.0,3,2,4,6,5,2003,2003,2,3,2,1,0.0,4,3,3,4,3,1,3,6.222576268071369,1,0.0,5.8916442118257715,6.762729506931879,3,5,1,3,6.762729506931879,7.455298485683291,3,0.6931471805599453,4,7,8,0,0,2,2003.0,2,673,3,3,3,5.37989735354046,4.04305126783455,0.0,0.0,0.0,0,2,5,2008,2,1,0.0,2.5,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.242891437918386
257,3,4.23410650459726,9.08421009483197,2,1,2,1,1,197200.0,3,2,3,7,5,2006,2006,2,3,2,3,5.198497031265826,4,3,3,4,3,1,6,7.19668657083435,1,0.0,5.602118820879701,7.380879035564116,3,5,1,3,0.0,7.380879035564116,3,0.6931471805599453,4,8,8,1,4,2,2006.0,2,660,3,3,3,4.820281565605037,4.709530201312334,0.0,0.0,0.0,0,2,3,2009,2,1,1.0,2.5,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.301387370778713
258,3,4.394449154672439,9.428350771178645,2,1,2,1,1,197200.0,3,2,4,7,5,2001,2001,2,3,2,2,5.153291594497779,4,3,3,4,3,1,6,5.8916442118257715,1,0.0,6.401917196727186,6.871091294610546,3,5,1,3,6.721425700790643,7.491645473605133,3,0.6931471805599453,4,7,8,1,3,2,2001.0,2,564,3,3,3,0.0,4.574710978503383,0.0,5.5053315359323625,0.0,0,2,5,2008,2,1,0.0,2.5,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.352339472153524
261,3,4.248495242049359,9.16837188715368,2,2,2,1,1,197200.0,3,2,4,8,5,2007,2007,2,2,3,3,5.602118820879701,4,3,3,5,3,1,1,0.0,1,0.0,7.301822342137932,7.301822342137932,3,5,1,3,6.996681488176539,7.853604813097837,3,0.6931471805599453,5,10,8,1,4,3,2007.0,3,868,3,3,3,0.0,5.003946305945459,0.0,0.0,0.0,0,2,11,2007,3,2,0.0,2.5,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.52815976788113
270,3,4.442651256490317,9.280705634636746,2,1,2,1,1,225500.0,3,2,4,8,5,2006,2006,2,3,2,1,0.0,4,3,3,4,3,2,1,0.0,1,0.0,6.999422467507961,6.999422467507961,3,4,1,3,6.739336627357174,7.570443252057374,3,0.6931471805599453,4,8,8,1,4,2,2006.0,2,1053,3,3,3,5.262690188904886,3.9512437185814275,0.0,0.0,0.0,0,2,8,2006,3,2,0.0,2.5,0,0,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.491255347155265
271,3,4.30406509320417,10.574005615035713,2,2,3,2,2,200500.0,3,2,3,7,7,1954,2005,3,3,2,1,0.0,3,3,1,4,3,3,2,5.424950017481403,6,6.96979066990159,4.574710978503383,7.234177179749849,3,5,1,3,0.0,7.218176838403408,2,0.6931471805599453,3,5,5,2,3,2,1954.0,1,439,3,3,3,4.406719247264253,0.0,0.0,0.0,0.0,0,2,4,2008,2,1,1.0,1.0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.394628892852941
272,3,4.532599493153256,9.372884301161463,2,2,2,2,1,301500.0,3,2,4,8,7,1999,2007,2,3,2,2,5.855071922202427,4,3,3,4,3,1,6,6.263398262591624,1,0.0,6.444131256700441,7.050122520269059,3,5,1,3,7.009408932708637,7.7279755421055585,4,0.6931471805599453,4,9,8,1,4,2,1999.0,3,671,3,3,3,4.890349128221754,4.060443010546419,0.0,0.0,0.0,0,2,4,2010,2,1,0.0,2.5,0,1,0,1,0,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.577639650232573
278,3,4.68213122712422,9.57851889529833,2,1,2,1,1,314906.5,3,2,3,9,5,2006,2007,2,2,3,2,5.755742213586912,5,3,3,5,3,3,1,0.0,1,0.0,7.660114319173928,7.660114319173928,3,5,1,3,0.0,7.660114319173928,3,0.6931471805599453,5,8,8,1,5,2,2007.0,3,732,3,3,3,4.8283137373023015,4.59511985013459,0.0,0.0,4.962844630259907,0,2,5,2007,3,2,0.0,2.5,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.936754021718041
280,3,4.418840607796598,9.33149549353265,2,1,2,1,1,184900.0,3,2,4,7,6,1989,1989,2,3,2,2,5.831882477283517,4,3,1,4,3,2,6,6.045005314036012,1,0.0,5.958424693029782,6.694562058521095,3,4,1,3,6.694562058521095,7.592366128519796,3,0.6931471805599453,4,7,8,1,3,2,1989.0,3,575,3,3,3,0.0,4.442651256490317,0.0,5.2832037287379885,0.0,0,2,1,2007,2,1,0.0,2.5,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.339295865674435
282,3,3.5553480614894135,8.529911963824013,2,1,2,1,1,314906.5,3,1,3,7,5,2007,2008,2,3,2,3,5.117993812416755,4,3,3,4,3,1,6,6.807934943699926,1,0.0,6.018593214496234,7.181591944611865,3,5,1,3,0.0,7.181591944611865,2,0.6931471805599453,4,6,8,1,4,2,2008.0,2,626,3,3,3,5.153291594497779,4.143134726391533,0.0,0.0,0.0,0,2,4,2009,1,1,1.0,2.0,0,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.242891437918386
283,3,4.31748811353631,9.170871628065816,2,1,2,1,1,225500.0,2,2,3,8,5,2008,2009,2,3,2,3,4.290459441148391,4,3,3,4,3,1,1,0.0,1,0.0,7.292337176173877,7.292337176173877,3,5,1,3,0.0,7.292337176173877,3,0.6931471805599453,4,6,8,1,4,2,2008.0,3,898,3,3,3,5.351858133476067,5.017279836814924,0.0,0.0,0.0,0,2,12,2009,3,2,0.0,2.0,0,1,0,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.407383590534293
290,3,4.795790545596741,9.655795128300506,2,1,2,1,1,197200.0,3,2,4,8,5,2006,2006,2,3,2,1,0.0,4,3,3,4,3,2,1,0.0,1,0.0,6.984716320118266,6.984716320118266,3,5,1,3,6.734591659972948,7.560080465021827,3,0.6931471805599453,4,8,8,1,4,2,2006.0,2,685,4,3,3,0.0,3.9512437185814275,0.0,0.0,0.0,0,2,7,2006,3,2,0.0,2.5,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.359784657728284
293,3,4.248495242049359,9.720765915720834,2,2,2,1,1,182900.0,4,2,4,7,7,1977,1994,2,3,2,2,3.5553480614894135,3,3,1,3,3,1,5,6.679599185844383,1,0.0,0.0,6.679599185844383,3,2,1,3,6.679599185844383,7.724888439323074,3,0.6931471805599453,4,9,8,1,3,2,1977.0,3,539,3,3,3,0.0,5.5254529391317835,0.0,0.0,0.0,0,2,3,2006,2,1,1.0,2.5,0,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.367345048436391
297,3,4.204692619390966,8.909235279192261,2,2,2,1,1,225500.0,3,2,4,7,5,1997,1998,3,3,2,2,7.3783837129967145,4,3,3,4,3,1,4,6.476972362889683,1,0.0,5.7899601708972535,6.883462586413092,3,5,1,3,6.883462586413092,7.576097340623111,3,0.6931471805599453,4,7,8,1,3,1,1997.0,2,576,3,3,3,0.0,2.3978952727983707,0.0,0.0,5.293304824724492,0,2,6,2007,2,1,0.0,2.5,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.384223015005313
301,3,4.204692619390966,9.694431800539537,2,2,2,1,1,197200.0,3,2,4,8,5,1998,1999,2,3,2,1,0.0,4,3,3,4,3,1,6,5.641907070938114,1,0.0,6.617402977974478,6.9363427358340495,3,5,1,3,7.1252830915107115,7.8050670442584895,4,0.6931471805599453,4,9,8,1,3,3,1998.0,3,683,3,3,3,5.342334251964811,3.9318256327243257,0.0,0.0,0.0,0,2,5,2007,2,1,0.0,2.5,0,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.495007682693725
