,MSZoning,LotFrontage,LotArea,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,2ndFlrSF,GrLivArea,Bedroom,Kitchen,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,Fence,MiscFeature,MoSold,YrSold,SaleType,SaleCondition,BsmtBath,Bath,2Materials,MSZoning_RL,MSZoning_RM,Alley_No,LotShape_Reg,LotShape_IR1,LandContour_Lvl,LotConfig_Inside,LotConfig_Corner,LandSlope_Gtl,Condition1_Norm,BldgType_1Fam,HouseStyle_1Story,HouseStyle_2Story,RoofStyle_Gable,RoofStyle_Hip,Exterior1st_VinylSd,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Wd Sdng,Exterior2nd_VinylSd,Exterior2nd_MetalSd,Exterior2nd_HdBoard,MasVnrType_None,MasVnrType_BrkFace,Foundation_PConc,Foundation_CBlock,BsmtExposure_No,BsmtExposure_Av,Heating_GasA,Electrical_SBrkr,GarageType_Attchd,GarageType_Detchd,PavedDrive_Y,MiscFeature_No,SaleType_WD,SaleCondition_Normal,MSSubClass_120,MSSubClass_160,MSSubClass_180,MSSubClass_190,MSSubClass_20,MSSubClass_30,MSSubClass_40,MSSubClass_45,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSSubClass_150,SalePrice
330,3,4.248495242049359,9.270964993792617,2,2,2,1,1,141000.0,3,1,3,5,4,1964,1964,2,4,2,2,4.442651256490317,3,3,1,3,3,1,6,3.713572066704308,3,5.579729825986222,7.261927092702751,7.455298485683291,3,3,1,3,0.0,7.455298485683291,6,1.0986122886681098,3,10,8,0,0,1,2002.0,1,352,3,3,3,5.049856007249537,0.0,0.0,0.0,0.0,0,2,11,2007,2,1,0.5,2.0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11.686887175419702
331,3,4.2626798770413155,9.009080614161977,2,1,2,1,1,141000.0,3,2,3,5,6,1958,1992,2,4,2,1,0.0,3,3,1,3,3,1,3,6.741700694652055,1,0.0,5.351858133476067,6.963189985870238,3,2,1,3,0.0,6.963189985870238,3,0.6931471805599453,3,6,8,0,0,2,1958.0,2,308,3,3,3,0.0,0.0,0.0,0.0,0.0,0,2,8,2007,2,1,1.0,1.0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.842236406331555
339,3,4.204692619390966,9.425532393502772,2,2,2,1,1,141000.0,2,2,3,6,7,1958,1998,3,4,2,2,5.176149732573829,3,3,1,3,2,1,3,6.373319789577012,1,0.0,6.447305862541213,7.103322062526113,3,3,1,2,0.0,7.103322062526113,3,0.6931471805599453,3,6,8,0,0,2,1958.0,1,297,3,3,3,0.0,0.0,0.0,0.0,5.459585514144159,0,2,6,2009,2,1,0.0,1.0,0,1,0,1,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.951186847493476
344,2,3.6109179126442243,7.860570785538664,2,1,2,1,1,88000.0,3,2,4,5,3,1976,1976,2,2,3,1,0.0,3,3,1,4,3,1,3,4.867534450455582,4,5.4510384535657,5.170483995038151,6.285998094508865,3,3,1,3,6.3578422665081,7.014814351275545,3,0.6931471805599453,3,4,8,0,0,2,1976.0,1,336,3,3,3,5.209486152841421,0.0,0.0,0.0,0.0,0,2,4,2010,2,1,0.0,1.5,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.350418300109132
345,3,4.189654742026425,8.769662508112274,2,1,2,1,1,127000.0,3,2,2,6,5,1939,1950,2,4,2,1,0.0,3,3,1,3,3,1,1,0.0,1,0.0,6.880384082186005,6.880384082186005,3,4,1,3,6.406879986069314,7.363913501405819,3,0.6931471805599453,2,6,8,1,4,1,1939.0,1,312,3,3,3,0.0,0.0,0.0,0.0,0.0,0,2,10,2006,2,1,0.0,1.0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.850832386224807
346,3,4.248495242049359,9.455088847042777,2,2,2,2,1,141000.0,3,2,3,6,8,1960,1998,3,4,2,1,0.0,3,4,1,3,3,2,4,6.212606095751519,1,0.0,6.133398042996649,6.8658910748834385,3,3,1,3,0.0,6.8658910748834385,2,0.6931471805599453,3,5,8,0,0,2,1960.0,2,301,3,3,3,0.0,0.0,0.0,0.0,0.0,0,2,4,2007,2,1,0.0,1.0,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.928347504569842
347,3,4.248495242049359,9.77571099759397,2,2,2,1,1,141000.0,3,2,3,6,5,1960,1960,2,4,2,2,3.4339872044851463,3,3,1,3,3,1,4,7.147559271189454,1,0.0,5.342334251964811,7.2991214627108,3,5,1,2,0.0,7.2991214627108,3,0.6931471805599453,3,6,8,2,4,2,1960.0,1,498,3,3,3,0.0,3.713572066704308,0.0,0.0,0.0,0,2,12,2009,2,1,1.0,2.0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.967187086434018
352,3,4.110873864173311,9.114379980830272,2,1,2,1,1,121250.0,1,2,2,5,6,1941,1950,2,3,2,1,0.0,3,3,1,3,2,2,2,5.4680601411351315,3,5.942799375126701,0.0,6.424869023905388,3,3,0,3,6.206575926724928,7.013915474810528,3,0.6931471805599453,3,5,8,0,0,1,1941.0,1,200,3,2,3,3.8918202981106265,0.0,0.0,0.0,0.0,0,2,3,2008,1,1,0.5,1.0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.461642696843066
353,2,4.110873864173311,9.050288983827956,2,1,2,1,1,118250.0,3,2,3,6,8,1928,2003,2,3,2,1,0.0,3,4,1,3,3,1,1,0.0,1,0.0,6.437751649736401,6.437751649736401,3,4,1,3,0.0,6.580639137284949,2,0.6931471805599453,3,5,8,0,0,1,2005.0,1,484,3,3,3,4.672828834461906,0.0,0.0,0.0,0.0,0,2,5,2010,2,1,0.0,1.0,0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.570259974415547
354,3,4.110873864173311,9.036106025364846,2,1,1,1,1,139500.0,3,2,2,6,5,1940,2000,2,4,2,1,0.0,3,3,1,3,3,1,2,5.963579343618446,1,0.0,6.315358001522335,6.846943139585379,3,5,1,3,6.0014148779611505,7.3752557780097545,2,0.6931471805599453,3,6,8,2,4,2,1940.0,1,240,3,3,3,0.0,0.0,4.6913478822291435,0.0,0.0,0,2,6,2006,2,1,0.0,1.0,1,1,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.849404844423074
357,2,3.8066624897703196,8.348774539791274,2,1,2,1,1,88000.0,3,2,3,5,5,1976,1976,2,2,3,1,0.0,3,3,3,4,3,1,5,6.774223886357614,1,0.0,5.594711379601839,7.04141166379481,3,3,1,3,0.0,7.04141166379481,3,0.6931471805599453,3,6,8,1,1,2,1976.0,3,528,3,3,3,6.285998094508865,4.51085950651685,0.0,0.0,0.0,3,2,8,2007,2,1,1.0,1.5,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.80560254159177
360,3,4.248495242049359,8.928110078202646,2,2,2,2,1,154750.0,3,2,2,6,6,1978,1978,2,3,2,1,0.0,3,3,1,4,3,2,6,6.651571873589727,1,0.0,4.7535901911063645,6.790097235513905,3,5,1,3,0.0,6.816735880594968,2,0.6931471805599453,3,5,8,1,3,2,1978.0,2,470,3,3,3,0.0,0.0,0.0,0.0,5.262690188904886,3,2,6,2007,2,1,1.0,1.0,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11.957617696467539
361,3,4.248495242049359,9.120962560824966,2,1,2,1,1,127000.0,3,2,2,5,5,1940,1982,2,4,2,1,0.0,3,3,1,3,3,1,3,5.991464547107982,1,0.0,6.184148890937483,6.784457062637643,3,4,1,3,6.249975242259483,7.317212408359839,3,0.6931471805599453,3,8,8,0,0,1,1940.0,1,240,3,3,1,0.0,0.0,0.0,0.0,0.0,0,2,7,2008,2,1,1.0,1.0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.884495917930655
363,2,3.091042453358316,7.427144133408616,2,1,2,1,1,106000.0,3,1,4,6,8,1972,2007,2,4,2,2,6.236369590203704,3,3,1,3,3,1,5,5.093750200806762,1,0.0,5.7745515455444085,6.182084906716632,3,4,1,3,6.22455842927536,6.895682697747868,2,0.6931471805599453,4,5,8,0,0,1,1972.0,1,264,3,3,3,5.5254529391317835,0.0,0.0,0.0,0.0,0,2,5,2009,2,1,0.0,1.5,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.678448377988165
365,2,4.0943445622221,9.2771575450135,2,1,2,1,1,106500.0,3,2,4,5,7,1920,1997,3,3,2,1,0.0,3,4,1,3,2,1,3,6.124683390894205,1,0.0,5.37989735354046,6.511745329644728,3,4,1,2,6.511745329644728,7.20414929203594,3,0.6931471805599453,3,6,8,0,0,1,1964.0,1,468,3,2,3,0.0,4.859812404361672,5.389071729816501,0.0,0.0,0,2,7,2009,2,1,0.0,1.0,0,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11.898194668458823
366,3,4.248495242049359,9.15915233520675,2,2,2,1,1,141000.0,3,2,3,6,5,1963,1963,2,3,2,2,5.5134287461649825,3,3,1,4,3,1,4,6.413458957167357,1,0.0,6.666956792429207,7.240649694255466,3,4,1,3,0.0,7.240649694255466,3,0.6931471805599453,3,6,8,2,4,2,1963.0,2,514,3,3,3,0.0,4.343805421853684,0.0,0.0,5.225746673713202,0,2,7,2009,2,1,1.0,1.5,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.976665770490767
367,3,4.624972813284271,9.121618441915379,2,2,2,1,1,141000.0,3,2,3,6,5,1962,1962,2,3,2,2,5.723585101952381,3,3,1,4,3,3,6,5.918893854273146,1,0.0,6.591673732008658,7.003065458786462,3,4,1,3,0.0,7.266827347520591,3,0.6931471805599453,3,6,8,1,4,2,1962.0,2,296,3,3,3,4.174387269895637,4.709530201312334,0.0,0.0,0.0,0,2,12,2008,2,1,0.5,1.0,0,1,0,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.013706813470414
368,3,4.3694478524670215,8.962007209588313,2,1,2,1,1,141000.0,3,2,3,5,6,1954,1954,2,4,2,2,5.303304908059076,3,3,3,3,3,1,2,6.293419278846481,1,0.0,6.591673732008658,7.1459844677143876,3,4,1,3,0.0,7.1459844677143876,2,0.6931471805599453,3,7,8,1,4,2,1954.0,3,244,3,3,3,0.0,4.59511985013459,0.0,0.0,0.0,0,2,3,2010,2,1,0.0,1.0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.790564777297387
369,3,4.248495242049359,9.193295937366925,2,2,2,1,1,141000.0,3,2,3,5,7,1959,2006,2,4,2,1,0.0,3,4,1,3,3,1,5,4.290459441148391,3,5.556828061699537,6.598509028614515,6.96979066990159,3,5,1,3,0.0,7.160845906664299,3,0.6931471805599453,4,7,8,1,4,1,1997.0,3,576,3,3,3,5.8998973535824915,2.8903717578961645,0.0,0.0,5.209486152841421,0,2,3,2010,2,1,1.0,1.0,0,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.995357787034976
373,3,4.382026634673881,9.271905727634337,2,1,2,1,1,141000.0,3,2,3,5,6,1953,1953,2,4,2,1,0.0,3,3,3,3,3,1,4,6.061456918928017,2,5.198497031265826,0.0,6.411818267709897,3,3,1,3,0.0,7.1853870155804165,3,0.6931471805599453,3,5,6,0,0,2,1953.0,1,270,3,3,3,4.204692619390966,0.0,0.0,0.0,0.0,2,2,11,2009,2,1,1.0,1.0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.719947764402807
380,3,3.9318256327243257,8.517393171418904,2,1,2,1,1,139500.0,3,2,2,5,6,1924,1950,2,1,2,1,0.0,3,3,1,3,3,1,2,5.389071729816501,1,0.0,6.695798917058491,6.934397209928558,3,3,1,3,6.501289670540389,7.433666540166168,3,0.6931471805599453,4,6,8,1,4,1,1924.0,1,308,3,3,3,0.0,0.0,5.493061443340548,0.0,0.0,0,2,5,2010,2,1,0.0,2.0,1,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.751950239425476
386,3,4.07753744390572,9.037295651962438,2,1,2,1,1,121250.0,2,2,2,5,3,1910,1996,1,4,2,1,0.0,3,2,3,3,3,1,1,0.0,1,0.0,6.490723534502507,6.490723534502507,3,3,1,3,6.267200548541362,7.077498053569231,5,0.6931471805599453,3,8,8,0,0,1,1910.0,0,0,0,0,1,0.0,5.0238805208462765,0.0,0.0,0.0,0,2,5,2006,2,1,0.0,1.0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.302216779257382
387,3,4.290459441148391,8.881975184248867,2,1,2,1,1,121250.0,3,2,3,6,6,1976,1976,3,4,2,2,5.545177444479562,3,3,1,3,3,2,5,6.448889394146858,1,0.0,6.018593214496234,6.948897222313312,3,5,1,3,0.0,7.026426808699636,3,0.6931471805599453,3,6,8,1,2,1,1977.0,1,352,3,3,3,5.6937321388027,0.0,0.0,0.0,0.0,2,2,10,2009,2,1,1.0,1.0,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.736077016252437
390,3,3.9318256327243257,9.036701015565063,1,1,2,1,1,121250.0,3,2,2,5,8,1900,1950,2,4,2,1,0.0,3,3,1,3,4,1,3,5.488937726156687,4,5.971261839790462,5.438079308923196,6.759255270663693,3,5,1,3,6.008813185442595,7.221105098182496,4,0.6931471805599453,3,7,8,0,0,1,1978.0,1,384,3,3,3,0.0,4.875197323201151,4.727387818712341,0.0,0.0,3,2,4,2008,2,1,1.0,1.0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.686887175419702
392,3,4.248495242049359,9.028818495352793,2,2,2,1,1,141000.0,3,2,3,5,7,1959,1959,2,4,2,1,0.0,3,3,1,0,0,1,0,0.0,0,0.0,0.0,0.0,3,3,1,3,0.0,6.78332520060396,3,0.6931471805599453,3,5,8,0,0,2,1959.0,2,294,3,3,3,0.0,0.0,0.0,0.0,0.0,3,2,7,2007,2,1,0.0,1.0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.575909653758895
393,3,4.248495242049359,8.915566545710645,2,1,2,1,1,127000.0,2,2,3,4,5,1941,1950,2,3,2,1,0.0,3,3,1,3,3,1,3,5.58724865840025,1,0.0,6.259581464064923,6.670766320845874,3,3,1,2,0.0,6.670766320845874,2,0.6931471805599453,3,4,8,2,3,1,1941.0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,2,2,4,2006,2,1,0.0,1.0,1,1,0,1,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.51293546492023
394,3,4.110873864173311,9.2237500588861,2,1,2,1,1,118250.0,3,2,2,5,6,1940,1950,2,4,2,1,0.0,3,3,1,3,3,1,1,0.0,1,0.0,6.601230118728877,6.601230118728877,3,4,1,2,5.703782474656201,6.942156705699469,2,0.6931471805599453,3,5,8,0,0,1,1940.0,1,240,3,3,3,0.0,3.6888794541139363,0.0,0.0,0.0,0,2,7,2007,2,1,0.0,1.0,0,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.599112335481124
395,3,4.23410650459726,9.166597449028265,2,1,2,1,1,121250.0,3,2,3,5,6,1956,1956,2,4,2,1,0.0,3,3,1,3,3,2,4,6.606650186198215,1,0.0,6.0063531596017325,7.0431599159883405,3,3,1,3,0.0,7.0431599159883405,3,0.6931471805599453,3,6,8,0,0,2,1956.0,1,596,3,3,3,3.8066624897703196,0.0,0.0,0.0,0.0,0,2,6,2010,2,1,1.0,1.0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.767575435251748
397,3,4.248495242049359,8.934718614016768,2,1,2,1,1,141000.0,4,2,4,5,5,1962,1962,2,3,2,2,5.666426688112432,3,3,1,3,3,1,5,6.293419278846481,1,0.0,5.783825182329737,6.762729506931879,3,3,1,3,6.842683282238422,7.502738210754851,4,0.6931471805599453,3,8,8,1,3,2,1962.0,2,264,3,3,3,0.0,5.1298987149230735,0.0,0.0,0.0,0,2,7,2007,2,1,0.0,2.0,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.040614105490253
398,2,4.110873864173311,9.101417964751995,2,1,2,1,1,106500.0,3,2,3,5,2,1920,1950,2,4,2,1,0.0,3,2,1,2,1,1,1,0.0,1,0.0,6.8690144506657065,6.8690144506657065,3,4,1,1,0.0,6.982862751468942,2,0.6931471805599453,3,6,3,0,0,1,1920.0,1,338,1,1,1,0.0,0.0,0.0,0.0,0.0,0,2,11,2007,2,1,0.0,1.0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.112462823634855
402,3,4.110873864173311,9.23024103368252,2,1,2,1,1,135000.0,3,2,3,5,8,1940,1997,2,4,2,1,0.0,3,3,3,3,3,1,1,0.0,1,0.0,6.511745329644728,6.511745329644728,3,5,1,3,0.0,6.511745329644728,2,0.6931471805599453,3,4,8,0,0,1,1940.0,1,240,3,3,1,5.1298987149230735,0.0,0.0,0.0,0.0,4,2,8,2008,2,1,0.0,1.0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.58989576532275
405,3,4.248495242049359,9.209540051805414,2,2,2,1,1,135000.0,2,2,3,4,4,1976,1993,2,3,2,1,0.0,3,3,1,3,3,1,4,7.018401799069201,1,0.0,5.111987788356544,7.156176637480615,3,5,1,3,0.0,7.390798521735676,3,0.6931471805599453,3,8,7,1,3,2,1993.0,1,490,3,3,3,4.795790545596741,4.3694478524670215,0.0,0.0,0.0,2,2,6,2009,2,1,1.0,2.0,0,1,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.918397239722838
406,3,3.9512437185814275,9.257319373170178,2,1,2,1,1,139500.0,3,2,2,6,5,1936,1950,2,4,2,1,0.0,3,3,1,3,3,1,1,0.0,1,0.0,6.970730078143525,6.970730078143525,3,5,1,2,0.0,7.402451520818244,3,0.6931471805599453,3,6,3,0,0,1,1936.0,1,240,3,3,3,0.0,0.0,0.0,0.0,0.0,0,2,3,2008,2,1,0.0,1.0,0,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.652696102959753
410,3,4.23410650459726,9.166597449028265,2,1,2,1,1,121250.0,3,2,3,5,3,1958,1958,2,2,2,1,0.0,3,2,1,3,2,1,1,0.0,1,0.0,7.152268856032539,7.152268856032539,3,3,1,2,0.0,7.152268856032539,3,0.6931471805599453,3,5,5,0,0,2,1958.0,1,350,3,3,3,0.0,0.0,0.0,0.0,0.0,0,2,6,2009,1,1,0.0,1.0,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.002116507732017
413,2,4.04305126783455,9.10063710688422,1,1,2,1,1,118250.0,1,2,3,5,6,1927,1950,2,3,2,1,0.0,3,3,1,3,3,1,1,0.0,1,0.0,6.9167150203536085,6.9167150203536085,3,4,1,2,0.0,6.9363427358340495,2,0.6931471805599453,3,5,8,1,4,1,1927.0,1,360,3,3,3,0.0,0.0,4.875197323201151,0.0,0.0,0,2,3,2010,2,1,0.0,1.0,1,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.652696102959753
416,3,4.31748811353631,8.967631665167133,2,1,2,1,1,135000.0,3,2,4,6,7,1978,1978,3,4,2,2,5.318119993844216,3,3,1,3,3,1,5,5.3471075307174685,1,0.0,6.139884552226255,6.511745329644728,3,3,1,3,6.591673732008658,7.244941546337007,3,0.6931471805599453,3,6,8,1,3,2,1978.0,3,440,3,3,3,0.0,0.0,0.0,0.0,0.0,0,2,3,2006,2,1,0.0,1.5,0,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11.915058360753719
418,3,4.110873864173311,9.007121989469242,2,1,2,1,1,121250.0,3,2,2,5,6,1940,1950,2,4,2,1,0.0,3,3,1,3,3,1,5,5.746203190540153,1,0.0,6.09807428216624,6.6293632534374485,3,2,0,2,5.937536205082426,7.034387929915503,3,0.6931471805599453,3,7,8,0,0,1,1940.0,1,240,3,3,2,0.0,0.0,0.0,0.0,0.0,0,2,4,2007,2,1,1.0,1.5,0,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.744045122410057
419,3,4.189654742026425,9.042040056544483,2,1,2,1,1,141000.0,3,2,3,5,6,1968,1968,2,3,2,1,0.0,3,3,1,3,3,1,4,6.654152520183219,1,0.0,5.641907070938114,6.963189985870238,3,5,1,3,0.0,6.963189985870238,3,0.6931471805599453,3,6,8,1,2,2,1968.0,1,304,3,3,3,0.0,4.454347296253507,5.220355825078324,0.0,0.0,0,2,7,2010,2,1,1.0,1.0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.863589378812122
422,3,4.61512051684126,9.987415012471414,2,1,4,1,2,154750.0,1,2,3,5,5,1954,1954,3,4,2,1,0.0,3,3,1,3,3,1,1,0.0,1,0.0,6.8966943316227125,6.8966943316227125,3,5,1,2,0.0,6.8966943316227125,2,0.6931471805599453,3,4,8,0,0,2,1954.0,2,520,3,3,1,0.0,0.0,0.0,0.0,0.0,0,2,2,2008,2,1,0.0,1.0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.635151947212842
